iter	simplex_id	ef_attempted	ef_ok	solver_status	termination_condition	ef_time_sec	K_ef	ef_obj	true_obj	ub_updated	UB_incumbent	ms_issue_count	ms_issue_scenarios	ms_issue_reasons	ms_issue_details	dual_bound_fail_count	dual_bound_fail_details	ms_cached_count	ms_cached_scenarios	cs_cached_count	cs_cached_scenarios	lb_simp_LB_sur	lb_simp_LB_linear	lb_simp_c_total_finite	lb_simp_c_total_all	lb_simp_ms_total	lb_simp_min_fverts_sum	lb_simp_lb_case	LB_global_end_sum	UB_global_end_sum	ms_lb_gt_primal_count	cs_lb_gt_primal_count
79	(46, 82, 84, 86)	True	True	ok	optimal	0.283	(-6.671103518269097, -99.98701696835876, 0.9274846259338267)	0.9795665623602662	9.795666007172086	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793299	9.783334	9.793299	9.793299	-0.012582	9.795915	all_ms_finite	9.793298	9.795649	0	0
80	(82, 84, 86, 87)	True	True	ok	optimal	0.174	(-6.671103508885666, -99.98701661840833, 0.9274846270341235)	0.979566562395701	9.795666007536965	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793298	9.784864	9.793298	9.793298	-0.011051	9.795915	all_ms_finite	9.793306	9.795649	0	0
81	(45, 46, 82, 83)	True	True	ok	optimal	0.181	(-6.670207193319681, -99.96198091710046, 0.9277710099093552)	0.9795691463575098	9.795691846272215	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793306	9.019139	9.793306	9.793306	-0.776777	9.795915	all_ms_finite	9.793330	9.795649	0	0
82	(46, 82, 84, 85)	True	True	ok	optimal	0.159	(-6.670767200531524, -99.97470304283301, 0.9282498829697421)	0.979567833040383	9.795678711538459	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793330	9.769325	9.793330	9.793330	-0.026590	9.795915	all_ms_finite	9.793312	9.795649	0	0
83	(46, 82, 84, 90)	True	True	ok	optimal	0.172	(-6.670767177991756, -99.97470261768126, 0.9282498943983555)	0.9795678330858206	9.795678712016343	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793312	9.783334	9.793312	9.793312	-0.012582	9.795915	all_ms_finite	9.793412	9.795649	0	0
84	(46, 82, 83, 89)	True	True	ok	optimal	0.157	(-6.670207201631552, -99.96198088064926, 0.9277710072581784)	0.9795691463594091	9.795691846221658	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793412	9.634703	9.793412	9.793412	-0.161212	9.795915	all_ms_finite	9.793388	9.795649	0	0
85	(46, 82, 83, 92)	True	True	ok	optimal	0.156	(-6.670207277578021, -99.96198091846836, 0.9277710111854186)	0.9795691463419032	9.795691846145345	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793388	9.680052	9.793388	9.793388	-0.115863	9.795915	all_ms_finite	9.793571	9.795649	0	0
86	(1, 4, 9, 39)	True	True	ok	optimal	0.292	(-6.670727681930196, -99.95819523087489, 0.9276739750386279)	0.979569412176789	9.795694504903828	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793571	-88047181963.277252	9.793571	9.793571	-88047181990.567215	27.289967	all_ms_finite	9.793590	9.795649	0	0
87	(4, 10, 39, 42)	True	True	ok	optimal	0.173	(-6.67341590165619, -99.99976613922647, 0.9277316532098911)	0.9795649177434698	9.795649560142929	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793590	-502.976576	9.793590	9.793590	-530.266543	27.289967	all_ms_finite	9.793350	9.795649	0	0
88	(4, 39, 42, 95)	True	True	ok	optimal	0.168	(-6.665973410804552, -99.95847088552034, 0.9276599867684415)	0.9795702607609468	9.79570299012578	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793350	-509.961470	9.793350	9.793350	-530.266543	20.305073	all_ms_finite	9.793350	9.795649	0	0
89	(4, 10, 42, 95)	True	True	ok	optimal	0.170	(-6.673442569681012, -99.99998944475718, 0.9277319843261964)	0.9795648913679467	9.795649296397514	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793350	-509.961470	9.793350	9.793350	-530.266543	20.305073	all_ms_finite	9.793678	9.795649	0	0
90	(82, 83, 84, 85)	True	True	ok	optimal	0.166	(-6.666984693036596, -99.9623007579686, 0.9294389406894789)	0.9795697624564264	9.79569800461093	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793678	9.717720	9.793678	9.793678	-0.078195	9.795915	all_ms_finite	9.793684	9.795649	0	0
91	(82, 83, 89, 92)	True	True	ok	optimal	0.292	(-6.666137406431485, -99.95890753227938, 0.9279034299198751)	0.9795701959370847	9.795702341220867	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793684	9.679774	9.793684	9.793684	-0.116141	9.795915	all_ms_finite	9.793691	9.795649	0	0
92	(45, 82, 83, 89)	True	True	ok	optimal	0.291	(-6.666127159829226, -99.95895096418442, 0.9278914333978175)	0.9795701932706249	9.79570231464009	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793691	9.121968	9.793691	9.793691	-0.673947	9.795915	all_ms_finite	9.793684	9.795649	0	0
93	(82, 83, 89, 100)	True	True	ok	optimal	0.169	(-6.666127338042644, -99.95895168376487, 0.9278917788145811)	0.979570193179115	9.795702313641184	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793684	9.653832	9.793684	9.793684	-0.142083	9.795915	all_ms_finite	9.793920	9.795649	0	0
94	(4, 10, 39, 95)	True	True	ok	optimal	0.188	(-6.673415899374737, -99.9997661391015, 0.9277316532051899)	0.9795649177439012	9.795649560159285	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793920	-307.646932	9.793920	9.793920	-327.952004	20.305073	all_ms_finite	9.793423	9.795649	0	0
95	(4, 10, 39, 102)	True	True	ok	optimal	0.279	(-6.673451031224564, -99.9999161040042, 0.9277322919583126)	0.9795648968761597	9.795649351474992	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793423	-309.044741	9.793423	9.793423	-327.952004	18.907264	all_ms_finite	9.793305	9.795649	0	0
96	(4, 39, 102, 103)	True	True	ok	optimal	0.293	(-6.673413205381773, -99.99976577529189, 0.9277316216222593)	0.9795649182733951	9.795649565441547	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793305	-35.890988	9.793305	9.793305	-54.798011	18.907024	all_ms_finite	9.793306	9.795649	0	0
97	(4, 102, 103, 104)	True	True	ok	optimal	0.286	(-6.673450165831803, -99.99991529902047, 0.9277322734256793)	0.9795648971121863	9.795649353746665	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793306	1.310572	9.793306	9.793306	-10.354312	11.664884	all_ms_finite	9.793279	9.795649	0	0
98	(102, 103, 104, 105)	True	True	ok	optimal	0.174	(-6.672197232156, -99.99976393097816, 0.9277385958532984)	0.9795651423024839	9.795651805511387	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793279	4.874157	9.793279	9.793279	-5.035034	9.909191	all_ms_finite	9.793259	9.795649	0	0
99	(103, 104, 105, 106)	True	True	ok	optimal	0.176	(-6.672196394591085, -99.99976395142785, 0.9277385591436828)	0.9795651424534512	9.79565180696596	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793259	4.874386	9.793259	9.793259	-5.034805	9.909191	all_ms_finite	9.793257	9.795649	0	0
100	(104, 105, 106, 107)	True	True	ok	optimal	0.161	(-6.6721966105990544, -99.99976403340013, 0.927738496393645)	0.9795651424039372	9.795651806625123	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793257	8.962329	9.793257	9.793257	-0.946862	9.909191	all_ms_finite	9.793267	9.795649	0	0
101	(105, 106, 107, 108)	True	True	ok	optimal	0.182	(-6.672196765317255, -99.99976687104343, 0.9277384735357392)	0.9795651421016311	9.795651803546331	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793267	9.061869	9.793267	9.793267	-0.847323	9.909191	all_ms_finite	9.793267	9.795649	0	0
102	(105, 107, 108, 109)	True	True	ok	optimal	0.175	(-6.672195024757321, -99.99976659301656, 0.927738383223022)	0.9795651424457208	9.79565180702317	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793267	9.061871	9.793267	9.793267	-0.847320	9.909191	all_ms_finite	9.793290	9.795649	0	0
103	(105, 108, 109, 110)	True	True	ok	optimal	0.185	(-6.672195211500907, -99.99976596399362, 0.9277379850825171)	0.9795651424598885	9.795651807069623	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793290	9.721919	9.793290	9.793290	-0.187273	9.909191	all_ms_finite	9.793331	9.795649	0	0
104	(4, 103, 104, 105)	True	True	ok	optimal	0.284	(-6.673411450960539, -99.9997659004449, 0.9277316294482316)	0.9795649185842545	9.795649568574735	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793331	-0.444961	9.793331	9.793331	-10.354152	9.909191	all_ms_finite	9.793256	9.795649	0	0
105	(103, 104, 105, 112)	True	True	ok	optimal	0.289	(-6.673449434066968, -99.99991465387335, 0.927732476088848)	0.9795648973149792	9.795649355845022	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793256	4.874316	9.793256	9.793256	-5.034875	9.909191	all_ms_finite	9.793255	9.795649	0	0
106	(104, 105, 112, 113)	True	True	ok	optimal	0.313	(-6.67344992934256, -99.9999143072577, 0.9277324497990103)	0.9795648972564366	9.795649355292404	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793255	8.962310	9.793255	9.793255	-0.946882	9.909191	all_ms_finite	9.793257	9.795649	0	0
107	(104, 105, 113, 114)	True	True	ok	optimal	0.180	(-6.672327458131465, -99.99974386092937, 0.9277417825311896)	0.97956512037829	9.79565158622324	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793257	8.962329	9.793257	9.793257	-0.946862	9.909191	all_ms_finite	9.793263	9.795649	0	0
108	(103, 104, 105, 113)	True	True	ok	optimal	0.182	(-6.672319758643635, -99.99976722406663, 0.9277420284594735)	0.9795651195545485	9.795651578047906	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793263	4.874386	9.793263	9.793263	-5.034805	9.909191	all_ms_finite	9.793257	9.795649	0	0
109	(104, 105, 113, 116)	True	True	ok	optimal	0.186	(-6.672320305084378, -99.99976725838087, 0.9277420360351877)	0.9795651194509746	9.795651577063612	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793257	8.962329	9.793257	9.793257	-0.946862	9.909191	all_ms_finite	9.793264	9.795649	0	0
110	(105, 112, 113, 114)	True	True	ok	optimal	0.187	(-6.673454220200387, -99.99990524526925, 0.9277327890527398)	0.979564897349098	9.795649356083558	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793264	9.061763	9.793264	9.793264	-0.847429	9.909191	all_ms_finite	9.793267	9.795649	0	0
111	(105, 113, 114, 118)	True	True	ok	optimal	0.232	(-6.67259856919048, -99.99976961596984, 0.9277494529042024)	0.979565068270831	9.79565106523451	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793267	9.061780	9.793267	9.793267	-0.847411	9.909191	all_ms_finite	9.793268	9.795649	0	0
112	(105, 113, 116, 117)	True	True	ok	optimal	0.173	(-6.672320320544303, -99.99977029067038, 0.9277420174552213)	0.9795651191556818	9.795651574081928	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793268	9.061780	9.793268	9.793268	-0.847411	9.909191	all_ms_finite	9.793287	9.795649	0	0
113	(105, 113, 114, 115)	True	True	ok	optimal	0.289	(-6.6723274056224575, -99.99974321240528, 0.9277417901537894)	0.9795651204507221	9.79565158693232	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793287	9.061780	9.793287	9.793287	-0.847411	9.909191	all_ms_finite	9.793288	9.795649	0	0
114	(105, 112, 114, 118)	True	True	ok	optimal	0.290	(-6.673455281512289, -99.99991132312556, 0.9277326054627176)	0.9795648965638049	9.795649348366567	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793288	9.721831	9.793288	9.793288	-0.187360	9.909191	all_ms_finite	9.793279	9.795649	0	0
115	(105, 112, 118, 122)	True	True	ok	optimal	0.171	(-6.673421933104919, -99.99976798634961, 0.9277323290596716)	0.9795649164769471	9.795649547526484	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793279	9.633645	9.793279	9.793279	-0.169639	9.803284	all_ms_finite	9.793289	9.795649	0	0
116	(105, 114, 118, 122)	True	True	ok	optimal	0.176	(-6.672610769404098, -99.99973188177113, 0.92774902524519)	0.9795650696381227	9.795651079020491	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793289	9.615928	9.793289	9.793289	-0.187356	9.803284	all_ms_finite	9.793293	9.795649	0	0
117	(105, 114, 118, 119)	True	True	ok	optimal	0.288	(-6.672598896736793, -99.99976952557806, 0.9277493427658767)	0.9795650682159327	9.795651064680753	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793293	9.721836	9.793293	9.793293	-0.187356	9.909191	all_ms_finite	9.793349	9.795649	0	0
118	(4, 104, 105, 112)	True	True	ok	optimal	0.176	(-6.671094377113564, -99.98705825870734, 0.9274863205335263)	0.9795665601191794	9.795665984808007	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793349	5.629139	9.793349	9.793349	-4.280052	9.909191	all_ms_finite	9.793293	9.795649	0	0
119	(104, 105, 112, 126)	True	True	ok	optimal	0.171	(-6.671090188504541, -99.98705082589122, 0.9274860969768)	0.979566561598526	9.795665999532085	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793293	7.979104	9.793293	9.793293	-1.930087	9.909191	all_ms_finite	9.793270	9.795649	0	0
120	(104, 105, 112, 127)	True	True	ok	optimal	0.163	(-6.671097416567608, -99.98705919044092, 0.9274864147269632)	0.9795665594730892	9.795665978285111	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793270	8.849034	9.793270	9.793270	-0.946882	9.795916	all_ms_finite	9.793272	9.795649	0	0
121	(104, 105, 127, 128)	True	True	ok	optimal	0.155	(-6.670262888286196, -99.98705227525474, 0.9275021320456528)	0.9795667141627948	9.795667524964033	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793272	8.849053	9.793272	9.793272	-0.946862	9.795916	all_ms_finite	9.793309	9.795649	0	0
122	(105, 112, 127, 128)	True	True	ok	optimal	0.171	(-6.671091448702602, -99.98705465881035, 0.9274858650022612)	0.9795665609908064	9.79566599339419	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793309	9.608556	9.793309	9.793309	-0.187360	9.795916	all_ms_finite	9.793299	9.795649	0	0
123	(105, 112, 127, 130)	True	True	ok	optimal	0.162	(-6.671091085253382, -99.9870501345809, 0.9274832549529776)	0.97956656141487	9.79566599779366	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793299	9.753960	9.793299	9.793299	-0.041955	9.795916	all_ms_finite	9.793309	9.795649	0	0
124	(105, 127, 128, 130)	True	True	ok	optimal	0.184	(-6.670811684936648, -99.98706383594997, 0.9275156882840431)	0.9795666124780066	9.795666508232507	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793309	9.608560	9.793309	9.793309	-0.187356	9.795916	all_ms_finite	9.793383	9.795649	0	0
125	(105, 127, 128, 129)	True	True	ok	optimal	0.213	(-6.670259110673508, -99.98706371864075, 0.9275005182818248)	0.9795667137081652	9.795667520302437	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793383	9.608560	9.793383	9.793383	-0.187356	9.795916	all_ms_finite	9.793441	9.795649	0	0
126	(4, 10, 95, 102)	True	True	ok	optimal	0.299	(-6.673429358163892, -99.99998926924833, 0.9277319803294268)	0.9795648938144855	9.795649320661315	False	0.979564927	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.793441	-309.044741	9.793441	9.793441	-327.952004	18.907264	all_ms_finite	9.793409	9.795649	0	0
0	(0, 1, 3, 4)	True	True	ok	optimal	0.192	(-2.497619026036471, 24.97619418185574, 24.976192191779358)	2.6919766642557557	26.919766818112386	False	2.211389235	0			{"issues":{},"cached":0}	0	{}	0		0		9.789172	-60193959003.023125	9.789172	9.789172	-60193959025.357910	22.334782	all_ms_finite	9.788338	22.113892	5	0
1	(0, 3, 4, 8)	True	True	ok	optimal	0.148	(-2.4976220378223495, 24.97622429465544, 24.976223093278247)	2.691976726120437	26.919767471680846	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788338	-99490553961.414062	9.788338	9.788338	-99490553983.748840	22.334782	all_ms_finite	9.788443	22.113892	0	0
2	(0, 3, 4, 9)	True	True	ok	optimal	0.198	(-2.497622053947117, 24.97622445100083, 24.976223252890943)	2.6919767264414216	26.91976748176021	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788443	-89700913900.427979	9.788443	9.788443	-89700913922.762756	22.334782	all_ms_finite	9.788028	22.113892	0	0
3	(0, 4, 9, 10)	True	False	warning	infeasible	0.983	None	nan	None	False	2.211389235	0			{"issues":{},"cached":10}	0	{}	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	10	scen_1,scen_2,scen_3,scen_4,scen_5,scen_6,scen_7,scen_8,scen_9,scen_10	9.788028	-89537403240.535492	9.788028	9.788028	-89537403262.870270	22.334782	all_ms_finite	9.788028	22.113892	0	0
